name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description
Chittagong ,3/13/2012,91.2,69.9,80.3,87.6,69.9,80.4,60.4,54.6,0,0,0,,10.5,81.7,1012.7,64.7,2.4,216.3,18.7,8,0.67,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/14/2012,89.6,71.1,80.8,89.5,71.1,81.2,64.9,61.1,0,0,0,,13.9,208.3,1011.9,22.1,2.6,250.7,21.7,9,0.72,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/15/2012,87.8,67.8,79.5,87.7,67.8,79.9,67.3,69.3,0,0,0,,10.3,257.3,1011.9,1.7,2.3,253.6,21.9,9,0.78,Clear,Clear conditions throughout the day.
Chittagong ,3/16/2012,86,65.1,77.8,87.5,65.1,78.1,64.1,64.5,0,0,0,,11.4,192,1012,0,2.8,277.9,24.2,9,0.83,Clear,Clear conditions throughout the day.
Chittagong ,3/17/2012,87.8,66.9,79.4,86.9,66.9,79.2,63.8,62,0,0,0,,11.2,185.2,1010.7,2.3,2.7,268.3,23.2,9,0.88,Clear,Clear conditions throughout the day.
Chittagong ,3/18/2012,86,69.9,78.6,88.4,69.9,79.3,67.9,70.8,0.08,100,33.33,rain,13.9,104.8,1010.6,21.9,3,233.7,20.1,8,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,3/19/2012,86,72.2,80.1,91.9,72.2,81.9,71.4,75.7,0,0,0,,14.5,116.8,1011.1,4.9,2.7,252,21.9,9,0.96,Clear,Clear conditions throughout the day.
Chittagong ,3/20/2012,86,73.5,80.1,92.4,73.5,82.8,73.1,79.9,0,0,0,,11.4,163.2,1010,52.3,2.8,258.2,22.4,9,0.98,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/21/2012,87.8,73.5,80.9,94.1,73.5,84.5,74,80.5,0,0,0,,9.2,174,1008.4,52.9,2.9,259.1,22.6,9,1,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/22/2012,87.8,75.1,81.3,95.8,75.1,85,75.1,82.4,0,0,0,,11,157.5,1009.5,36.8,2.9,274.8,23.7,9,1,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/23/2012,84.4,66.1,80.2,91.3,66.1,83.6,73.7,80.9,0,0,0,,11.4,152,1010.7,45.8,2.6,235.1,20.3,9,0,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/24/2012,88,74.9,81.4,97.7,74.9,85.7,73.8,78.4,0,0,0,,13.9,171.5,1011.2,21.9,2.8,270.8,23.6,9,0.02,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/25/2012,86,73.4,80.3,94.1,73.4,83.5,73.5,80.3,0,0,0,,11.4,162.1,1011.1,16.7,2.5,277.8,24.1,9,0.04,Clear,Clear conditions throughout the day.
Chittagong ,3/26/2012,84.3,73.4,80,92.7,73.4,83.1,74.1,82.6,0,0,0,,11.4,95.1,1012.4,12.2,2.7,270.1,23.2,9,0.07,Clear,Clear conditions throughout the day.
Chittagong ,3/27/2012,86.1,73.4,81.2,97.1,73.4,87,74.8,81.2,0,0,0,,13.9,137.8,1012.1,22.4,2.6,273.1,23.6,9,0.1,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/28/2012,86.1,72.4,81.1,93.7,72.4,85.7,73.4,78,0,0,0,,13.6,151.5,1012.8,35.1,2.9,280.3,24.1,9,0.14,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/29/2012,84.5,75.8,81.1,92.7,75.8,86.2,74.5,80.8,0,0,0,,12.8,159.2,1011.7,34.5,2.7,266.9,23,9,0.19,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/30/2012,86.2,75.2,81.1,93.7,75.2,85.6,73.7,78.7,0,0,0,,12.3,158.7,1010.8,44.6,3,155.8,13.6,6,0.23,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,3/31/2012,87.8,74.6,82.5,99.1,74.6,88.2,73.8,75.6,0,0,0,,11.4,179.3,1011.5,39.2,2.8,107.7,9.3,4,0.28,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/1/2012,95,75.6,85.4,100.9,75.6,90.8,72,66.8,0,0,0,,13.9,213.3,1010.6,33.9,2.4,180.1,15.5,7,0.33,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/2/2012,89.6,75.6,83.2,97.1,75.6,89.6,73.7,76,0,0,0,,13.9,166.2,1011.4,10.2,2.3,185.4,16,7,0.38,Clear,Clear conditions throughout the day.
Chittagong ,4/3/2012,87.9,77.5,83.7,102.3,77.5,91.2,74.6,76,0,0,0,,13.9,182.9,1012,13.6,2.7,177.5,15.4,6,0.43,Clear,Clear conditions throughout the day.
Chittagong ,4/4/2012,87.9,77.8,83.5,100.2,77.8,91.6,76.3,79.4,0,0,0,,11,162.1,1012.9,25.2,2.4,226.1,19.6,8,0.46,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/5/2012,89.2,78.8,83.2,99.9,78.8,90.6,75.8,78.8,0.02,100,8.33,rain,11.4,181.3,1010.3,55.2,2.8,131.5,11.3,5,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,4/6/2012,84.2,71.6,79.3,91,71.6,82.5,71.5,77.6,0.24,100,50,rain,20.8,140.8,1010.6,66.6,2.8,99.9,8.4,3,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,4/7/2012,86.1,68,75.3,95.2,68,77.1,69,81,0.24,100,62.5,rain,17.2,122.4,1009.9,47,3.4,203,17.4,7,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,4/8/2012,88.2,68,79.1,100.6,68,82.9,71.8,78.9,1.11,100,100,rain,20.8,138.3,1009.5,47.4,3.1,248.6,21.4,8,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,4/9/2012,82.4,69.8,76.9,89.3,69.8,79.4,68.9,77,1.09,100,100,rain,19.5,152.8,1010,64.9,2.9,234,20.3,8,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,4/10/2012,87.8,68,78.9,97.1,68,83.1,72,80.1,1.07,100,100,rain,16.1,152,1010.8,57.1,2.9,210.3,18.2,7,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,4/11/2012,86,69.8,80.2,88.3,69.8,82.8,69.4,71.5,0.44,100,25,rain,16.1,132.9,1010.6,44.9,3.4,160.3,13.8,6,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Chittagong ,4/12/2012,84.2,71.6,78.3,91.1,71.6,80.8,70.2,78.6,0.51,100,70.83,rain,20.8,132.7,1008.4,53.2,3,232.1,20.1,8,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,4/13/2012,81.9,68.1,76.9,89.5,68.1,78.4,70.2,80.3,0.44,100,50,rain,18.3,97.2,1008.8,81.3,2.8,117.3,10,4,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,4/14/2012,89.6,73.4,82.1,100.2,73.4,87,72.9,74.9,0,0,0,,10.3,146.1,1008.9,39.7,3.1,210.3,18.2,8,0.81,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/15/2012,87.8,74.5,82.2,97.7,74.5,88.6,75,79.2,0,0,0,,10.3,153.5,1009.5,34.4,3.2,219,18.7,7,0.86,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/16/2012,89.6,77,82.7,100.2,77,89.8,76.5,82.5,0,0,0,,10.3,110.4,1008,38.4,2.4,259.8,22.5,9,0.9,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/17/2012,89.7,77.1,83.8,102.8,77.1,92.9,77.1,80.9,0,0,0,,10.3,142.5,1006.8,35.1,3,236.1,20.3,9,0.94,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/18/2012,88,77.9,83.5,100.3,77.9,92.1,75.5,79.2,0,0,0,,14.1,174,1006.1,45.1,29.3,252.5,21.6,9,0.97,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/19/2012,87.9,78.9,84.1,102.3,78.9,93.9,77.7,81.6,0,0,0,,13.9,188.8,1006.9,32,3.3,246,21.2,8,0.99,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/20/2012,87.9,78.8,83,100.2,78.8,91,75.6,79.2,0.01,100,4.17,rain,13.9,157.6,1008,48.9,3.2,234.2,20.2,8,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Chittagong ,4/21/2012,86,71.6,82.2,97.1,71.6,89.7,76.3,82.8,0.14,100,50,rain,11.4,199.2,1007.6,48,3.2,277.3,23.9,9,0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.
Chittagong ,4/22/2012,90.3,80.6,84.2,106.9,87,94.5,77.7,81.2,0.02,100,8.33,rain,14.8,196.4,1005.6,43,3.2,274.6,23.7,9,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Chittagong ,4/23/2012,89.4,78.8,84.1,104.7,78.8,94.9,77.8,81.6,0,0,0,,20.1,201.3,1006,62.8,3.4,235.2,20.3,8,0.02,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/24/2012,91,82.4,84.4,106.9,92.6,96.1,78.5,82.6,0,0,0,,15.9,202,1007.1,40.9,3,186.9,16.2,6,0.04,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/25/2012,90.8,80.9,84.6,108.2,88.4,96.3,78.4,81.8,0,0,0,,13.9,208.6,1008.2,21,3.8,276.3,23.8,9,0.07,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/26/2012,89.6,73.4,84.8,105.1,73.4,94.7,76.5,76.7,0.03,100,12.5,rain,13.9,185.2,1008.5,52.8,3.5,256.8,22.3,8,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Chittagong ,4/27/2012,89.6,80.6,85.2,108.1,87,98.1,79.1,82.2,0,0,0,,17,201.2,1006.9,66,3.2,233.2,20.1,7,0.16,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,4/28/2012,87.8,78.8,82.3,105.2,78.8,90.4,77.1,84.5,0.29,100,75,rain,32.2,187.4,1005.2,50.1,3,255.1,22.1,8,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,4/29/2012,86,73.4,80.4,98.5,73.4,86,74.5,83,0.99,100,91.67,rain,18.3,158.9,1005.3,56.3,2.8,274.9,23.7,9,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,4/30/2012,87.8,73.6,81.2,105.1,73.6,87.7,76.4,85.6,0.84,100,79.17,rain,18.1,163.2,1005.4,67.5,3.4,294.7,25.4,9,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/1/2012,84.8,73.4,78.4,97.5,73.4,82.6,74.5,88.1,2.48,100,100,rain,17.9,152.1,1006.6,79.9,2.7,203.8,17.6,7,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/2/2012,87.9,75.2,82.3,100.2,75.2,89.2,75.6,80.7,0.6,100,83.33,rain,18.8,162,1007.9,72.7,3.3,194.4,16.6,6,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/3/2012,89.6,76.8,84.4,100.2,76.8,92.6,75.6,75.6,0.49,100,75,rain,13,150.7,1006.8,66.9,3.5,196.3,16.9,7,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/4/2012,86,75.3,80.2,91.9,75.3,83.5,71.8,75.7,0.13,100,29.17,rain,22.3,194.9,1006.8,69.8,3.4,174.8,15.2,6,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,5/5/2012,89.6,74.9,82.7,96.4,74.9,87.5,72,70.8,0,0,0,,13.9,202.5,1006.3,38.5,3.2,153.4,13.3,5,0.5,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/6/2012,93.2,73.6,85.7,102.6,73.6,93.1,74.1,69.8,0,0,0,,13.9,252.6,1005.2,22.6,2.7,239.5,20.8,7,0.5,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/7/2012,89.7,78.5,85.1,102.8,78.5,93.8,76.1,75.5,0,0,0,,16.1,210.9,1004.9,11,2.3,279.1,24.1,9,0.52,Clear,Clear conditions throughout the day.
Chittagong ,5/8/2012,89.6,78.8,84.5,108.1,78.8,95.5,78.2,81.9,0,0,0,,10.3,194.3,1005.9,18.4,3,263.9,22.7,8,0.54,Clear,Clear conditions throughout the day.
Chittagong ,5/9/2012,87.9,79.3,85,102.5,79.3,96.2,78.1,80.1,0,0,0,,11.4,211.7,1007.7,27.1,3.3,241.2,20.7,8,0.58,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/10/2012,89.6,78.8,85.2,102.8,78.8,95.2,76.7,76.3,0,0,0,,11.4,193.4,1010,35.5,3.2,218.5,18.9,8,0.63,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/11/2012,89.6,80.2,85.8,102.5,87.1,96.6,77.2,76.1,0.02,100,8.33,rain,11.4,219.2,1007.5,24.5,3,215.2,18.6,7,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Chittagong ,5/12/2012,89.6,80.6,85.6,105.1,87,97.2,77.8,77.8,0.3,100,95.83,rain,11.4,177.9,1005.7,56.1,3.4,162.6,14,5,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/13/2012,85.9,75.2,82.6,99.5,75.2,90.6,76.6,82.3,0.47,100,70.83,rain,11.2,174.1,1005.4,77.2,2.9,102.5,8.7,3,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/14/2012,89.6,80.6,85.7,111.4,86.1,100.7,80,83.2,0.14,100,58.33,rain,14.3,184.7,1005,60.7,3.1,121.3,10.4,4,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/15/2012,90.9,82.4,86.2,110.9,89.8,100.4,79.2,80.3,0.33,100,75,rain,14.5,183.5,1006,57.5,3.1,144.8,12.6,5,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/16/2012,86,73.5,81.7,101.8,73.5,90,77.1,86.3,0.52,100,50,rain,12.5,174,1004.6,69.2,2.4,151.1,13,5,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,5/17/2012,89.7,77.1,85.5,111.4,77.1,99.5,79.7,83.2,0.14,100,41.67,rain,11.2,160.2,1003.9,46.6,3.1,136.7,11.7,5,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,5/18/2012,89.6,78.8,85.3,111.4,78.8,98.3,78.7,81,0.2,100,41.67,rain,11,176.6,1003.9,44.2,3.1,125.7,10.8,4,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,5/19/2012,89.8,82.4,85.6,111.4,90.8,99.6,79.5,82.6,0.11,100,37.5,rain,22.4,170.4,1004.9,60.6,3.1,166.9,14.4,6,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,5/20/2012,91.4,80.9,85.7,105,89.1,96.4,77.2,76.7,0.26,100,54.17,rain,17.2,157.5,1004.9,70,3.1,174.2,15,6,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/21/2012,91.4,80.6,86.2,114.3,87,100.5,79.6,81.2,0.17,100,45.83,rain,11.4,163.4,1004.1,70.3,3.1,151.4,13,5,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,5/22/2012,89.7,80.6,86.4,108.4,88.3,102.4,80.6,83.1,0,0,0,,11.4,189.2,1004.5,44,3.1,129.8,11.2,4,0.01,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/23/2012,91.4,82.4,86.9,111.1,90.8,102,79.8,79.8,0,0,0,,13.9,186.5,1004,39.1,3.1,193.4,16.6,7,0.03,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/24/2012,91.4,82.4,87.1,114.3,92.3,103.4,80.5,81.2,0,0,0,,17.2,177.9,1002.5,49.6,3.3,131.6,11.3,4,0.06,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/25/2012,91.5,82.4,87.4,114.3,92.3,104.6,80.8,81.2,0,0,0,,13.9,173.4,1002.2,47.4,3.5,181.9,15.8,6,0.09,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/26/2012,91.5,83.8,87.9,114.3,97.1,105.5,80.9,80.5,0,0,0,,11.4,199.3,1003.7,35.8,3.1,114.4,10,4,0.13,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/27/2012,91.5,83.3,87.6,111,96,104.8,80.8,80.7,0,0,0,,11.4,193.8,1002.8,56,3.2,103.4,8.9,3,0.18,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,5/28/2012,87.8,82.5,85.8,105.1,92.7,99.2,79,80.4,0.09,100,37.5,rain,12.3,176.7,1002.6,82.9,3.4,201.8,17.5,7,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,5/29/2012,91.4,78.8,86.2,110.9,78.8,99.3,79,79.7,0.16,100,50,rain,12.1,162.5,1003.2,73,3.1,206.7,17.8,8,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,5/30/2012,89.8,80.2,85.3,108.1,87,98.3,79.3,82.7,0.47,100,62.5,rain,13.6,149.5,1001.5,80.1,3.4,200.2,17.3,8,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,5/31/2012,91.4,75.2,85.3,107.8,75.2,97.2,78.4,80.6,0.49,100,79.17,rain,13.9,165.4,1000.6,92,2.9,199.3,17,6,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/1/2012,86.1,78.8,81.7,102.8,78.8,90.1,78.8,91.1,1.67,100,100,rain,14.3,169.4,1000.7,94.1,2.5,180.4,15.6,7,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/2/2012,86.1,31.9,81.8,99.9,24.1,91.8,78.5,84.5,0.72,100,58.33,rain,13.9,159.3,1000.8,84.1,3.1,199.9,17.3,7,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,6/3/2012,89.7,76.1,85.4,111.7,76.1,99.9,79.4,83.3,0.08,100,33.33,rain,17.4,170.2,999.3,73.1,3.3,136.4,11.9,5,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,6/4/2012,91.4,84.2,86.8,118,98.2,105.4,82,86,0.39,100,50,rain,19.2,170.2,999.7,80.7,3.1,90.1,7.7,3,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,6/5/2012,86,40.9,80.5,105.2,37,88.8,77.2,86.5,0.56,100,50,rain,23.9,161.4,1001.2,89.4,3.2,93.7,8.2,3,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,6/6/2012,87.9,73.5,83,105.4,73.5,93.2,77.8,84.9,0,0,0,,16.1,99.2,1000.9,71.2,3.1,132.8,11.4,4,0.53,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,6/7/2012,91.5,80.6,86,114.4,87,100.9,79.8,82.2,0,0,0,,13.9,120.8,1000.4,56.3,3.5,183.9,15.9,6,0.56,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,6/8/2012,93.2,78.9,87.4,121.1,78.9,105.6,81.6,83.2,0,0,0,,11.4,170,1000.9,70,3.6,165.5,14.3,5,0.61,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,6/9/2012,91.4,84,86.6,114.3,94.1,103.3,80.8,83.3,0,0,0,,13.9,170.8,1000.1,76.6,3.4,126.9,10.8,4,0.66,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,6/10/2012,89.6,81.9,85.5,108.1,92.3,99.5,79.7,83,0.15,100,58.33,rain,13.9,171.2,999.9,84.7,3.1,241.9,21,8,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,6/11/2012,89.8,80.6,85.8,108.3,88.1,99.9,79.7,82.2,0.07,100,29.17,rain,13.6,180.6,1000.3,43.9,3.4,241.5,20.9,7,0.76,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.
Chittagong ,6/12/2012,91.4,80.7,86,108.1,87.3,99.3,79,80,0.06,100,25,rain,16.1,163,1001.5,41.6,3.6,259.8,22.3,9,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,6/13/2012,91.4,80.6,85.1,110.9,87,99.3,80.1,85.5,0.53,100,100,rain,13.9,162.3,1003.6,73,3.4,113.8,9.6,4,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,6/14/2012,87.8,80.5,83.3,102.4,86.9,94.8,79.3,87.7,1.23,100,100,rain,17,170.1,1004.6,83.9,3.1,93,7.8,3,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,6/15/2012,87.8,73.4,82.2,105.1,73.4,92.1,79,90.3,2.07,100,100,rain,19,156.5,1002.2,92.4,2.6,83.2,7.2,2,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/16/2012,84.1,75.2,77.2,96,75.2,79.1,75.4,94.3,3.28,100,100,rain,13.9,129.3,1000.4,98,2.2,155.8,13.4,5,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/17/2012,87.8,75.2,82.7,99.9,75.2,91.6,77.3,84.2,1.22,100,50,rain,12.1,147.5,999.7,71.4,3.4,172.7,14.9,6,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,6/18/2012,91.4,80.6,84.8,110.8,87,97,78.8,82.6,0.13,100,54.17,rain,13.4,163,999.5,80.4,3.7,304.4,26.5,9,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,6/19/2012,91.4,80.5,83.5,105.1,87,93.9,78.4,85.1,0.58,100,75,rain,13.4,163.5,997.1,87.3,3.2,265.6,22.9,9,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,6/20/2012,88,79.8,83.9,105.5,79.8,95.1,79,85.6,1.02,100,100,rain,18.8,168.4,995.6,90,3.6,241.2,20.9,8,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,6/21/2012,87.9,78.8,83.8,105.5,78.8,94.7,78.9,85.8,1.11,100,100,rain,16.1,159.5,998.2,89,3,243.3,20.9,8,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,6/22/2012,86,78.8,82,99.4,78.8,91,78.4,89,1.32,100,100,rain,21.5,160.6,1001,94,2.5,192.5,16.6,7,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/23/2012,84.5,78.8,81.2,99.4,78.8,88.8,78.4,91.2,2.35,100,100,rain,24.6,178.7,1001.4,95.4,2.6,171.5,14.9,7,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/24/2012,82.3,77,79.8,93.1,77,84,78.3,95.2,3.72,100,100,rain,23.7,193.7,1000,99.1,1.9,122,10.3,5,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/25/2012,82.4,77,81.2,93.5,77,88.4,77.5,88.8,0.71,100,100,rain,24.4,193.8,1002,98.3,2.8,110.4,9.7,4,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
Chittagong ,6/26/2012,82.8,75.2,79.3,94.7,75.2,84.7,77.5,94.4,0.24,100,50,rain,21.3,170.5,,94.1,1.7,156.8,13.6,5,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
Chittagong ,6/27/2012,86,77,81.4,97.1,77,88.3,77.4,88.1,0.07,100,29.17,rain,19,171.1,,82.5,3.5,119.9,10.3,4,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,6/28/2012,89.7,75.2,83.9,108.4,75.2,95.5,78.9,85.2,0.11,100,37.5,rain,11.4,175.8,,71,3.3,234.6,20.2,7,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,6/29/2012,87.8,80.6,84.6,102.3,88.1,97.1,79.4,85,0,0,0,,11.4,166.5,,74.7,3.4,269.5,23.2,9,0.38,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,6/30/2012,87.8,80.6,84.1,105.1,88.1,96.2,79.4,86.2,0,0,0,,13.2,178.4,,70.6,3.2,237.5,20.4,8,0.43,Partially cloudy,Partly cloudy throughout the day.
Chittagong ,7/1/2012,89.7,80.6,84.9,105.1,87,95.7,77.6,79.4,0.12,100,12.5,rain,12.5,165,,76.1,3.5,316.8,27.3,10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Chittagong ,7/2/2012,86,80.6,83.1,99.3,86.1,92.6,77.5,83.4,0.79,100,50,rain,22.1,127.8,,74.1,3.6,275.7,24.1,9,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Chittagong ,7/3/2012,86,80.6,82.6,99.3,87,92.1,78.1,86.7,0.12,100,33.33,rain,21.9,162.7,,82.9,3.2,301.3,26.1,9,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Chittagong ,7/4/2012,86,77,82.1,101.8,77,90.4,78,87.5,0.32,100,70.83,rain,15.7,158.8,999.8,86.3,3.5,280.4,24.2,9,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,7/5/2012,86.1,80.6,83.3,99.3,87,93.5,78.3,85.1,0.47,100,91.67,rain,15.2,151.6,1001,86.7,3.6,276.5,23.9,8,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,7/6/2012,87.8,80.6,83.4,105.1,87,93.8,78.3,84.8,0.42,100,100,rain,13.2,168,1001.1,83.3,3.7,283.8,24.5,9,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,7/7/2012,88.1,80.6,83.9,103,87,95,78.7,84.8,0.54,100,100,rain,13.9,173.9,999.6,78.4,3.6,178.3,15.4,6,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,7/8/2012,87.9,78.8,82.6,102.7,78.8,91,77.3,84.1,0.89,100,87.5,rain,17.2,166.4,999.2,85.9,3.3,243.7,21,8,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Chittagong ,7/9/2012,87.8,78.8,83.7,102.3,78.8,93,77.9,83.1,0.42,100,91.67,rain,17,153.8,1000.7,68.8,3.5,281.3,24.3,9,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
